rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:3vAn0qZzdyuHamcrpkfiX3","BLACKPINK","How You Like That","YG Entertainment",1,1,4,"521842"
2,"spotify:track:4Cg2XGrrrczeZRPOnlAG67","Tilly Birds","คิด(แต่ไม่)ถึง (Same Page?)","GMM Music Public Company Limited",1,2,21,"489930"
3,"spotify:track:6R9YzJHkfYoN6PianPhTdB","Mirrr","นิโคติน","Macrowave",1,4,25,"425665"
4,"spotify:track:5AMYykC6sdveY7NfwHNUm4","Ink Waruntorn","ลบไม่ได้ช่วยให้ลืม (Erase)","Boxx Music",3,3,2,"418143"
5,"spotify:track:1ccwCCS7YSclzYibpK0DS4","Three Man Down","ฝนตกไหม","GMM Music Public Company Limited",1,6,36,"410185"
6,"spotify:track:1PnEuhdX2pFIQUAESQB4wm","Three Man Down","ฝันถึงแฟนเก่า","GMM Music Public Company Limited",1,5,6,"394052"
7,"spotify:track:6LQf6ErCI7vw7KGKRP11zP","GUNGUN","วาฬเกยตื้น","Gungun",2,7,19,"353633"
8,"spotify:track:1iK2nyld8wTLJv2dRIowSY","F.HERO, Tilly Birds","จำเก่ง (Slipped Your Mind)","What The Duck",6,8,5,"339027"
9,"spotify:track:3JvbGjNcSnAhNemVyvXqci","BOWKYLION","ลงใจ","What The Duck",1,11,35,"325437"
10,"spotify:track:3EMXuZ7n0lgQSNSsVk5d3n","Zom Marie","หรือฉันคิดไปเอง","Spicy Disc",7,9,19,"313319"
11,"spotify:track:5umkeJySqBIhm2uYGjidMT","BOWKYLION","คงคา","What The Duck",5,12,6,"280911"
12,"spotify:track:3IPtnAYykrWz9EPjPWx2D7","ROOFTOP, AUTTA","คนเราจะแอบรักใครสักคนได้นานแค่ไหน","Spicy Disc",10,13,18,"265959"
13,"spotify:track:4r3UvwePMdXPJrqFautgTq","SCRUBB","ใกล้","Black Sheep",6,14,56,"256563"
14,"spotify:track:1wl5vs3SCMPpHTIR8IW8nJ","Stamp","แอบดี (How to live without you)","123Records",1,15,39,"250521"
15,"spotify:track:6d3b5akoUqISvcGAdZwA7x","BOWKYLION","คิดถึงแต่","What The Duck",6,17,19,"241368"
16,"spotify:track:4Tp1SRCTJ6LO8XA3i9vuAT","GAVIN:D","A Rocket to the Moon","Gavin D",9,21,36,"237216"
17,"spotify:track:2opZpuOcnBYJbfqm2IJIMU","Wan Thanakrit","ยิ่งใกล้ยิ่งไม่รู้จัก","Spicy Disc",12,16,5,"233325"
18,"spotify:track:6c1QaQHdDhtFMfUkhueuXK","Red Velvet - IRENE & SEULGI","Monster","SM Entertainment",10,10,3,"233158"
19,"spotify:track:7IcfEY0IyV4fdALbwJCw3v","MEYOU","ภาวนา","GMM Music Public Company Limited",1,20,52,"225080"
20,"spotify:track:5t2958ghc1UIUovv1pqMl3","Earth Patravee","หวง(you're mine)","Move Records",4,25,47,"213590"
21,"spotify:track:3U2vJ9B0vutk3kLqLGkvQn","Singto Numchok","มันดีกว่าที่คิด - จาก ""ละคร อกเกือบหักแอบรักคุณสามี""","Bec World Public Company Limited",12,18,10,"210565"
22,"spotify:track:3bxGTdVHjBjlSOjRDH9a4f","fellow fellow","เมษา (MAYSA) feat. BLACKSHEEP","BEC-TERO ENTERTAINMENT PUBLIC COMPANY LIMITED",22,26,65,"210130"
23,"spotify:track:6IitkM7xiuKhDXzshXUnRa","Three Man Down","เลือกคนที่เขารักเรา","GMM Music Public Company Limited",7,24,23,"208404"
24,"spotify:track:4HBZA5flZLE435QTztThqH","Ariana Grande, Justin Bieber","Stuck with U (with Justin Bieber)","Ariana Grande & Justin Bieber ""Stuck With U""- Charity",5,19,11,"206155"
25,"spotify:track:1kX8eeTe8JSQPj1dQ9MTFa","Zom Marie, LAZYLOXY","รางวัลปลอบใจ","Spicy Disc",11,27,59,"204372"
26,"spotify:track:1F9PIdmeonol9xJ3DHgBqz","Tilly Birds","ยังคงสวยงาม (When The Film’s Over)","GMM Music Public Company Limited",26,184,2,"204291"
27,"spotify:track:4OBZT9EnhYIV17t4pGw7ig","Daniel Caesar, H.E.R.","Best Part (feat. H.E.R.)","MBK Entertainment/RCA Records",13,22,114,"203131"
28,"spotify:track:22LAwLoDA5b4AaGSkg6bKW","Lil Mosey","Blueberry Faygo","Mogul Vision/Interscope Records",9,23,22,"201931"
29,"spotify:track:2ZGgIXaoierTsnkrDzuBzY","BRIGHT","คั่นกู (เพลงประกอบซีรีส์ เพราะเราคู่กัน)","GMM Music Public Company Limited",7,28,20,"201065"
30,"spotify:track:223yV6KG3jJqgEPzHw1XWj","Zom Marie, Oat Pramote","โลกอีกใบ","Spicy Disc",16,31,36,"196155"
31,"spotify:track:7adzBs69Rjtj6194UZRWfm","Indigo","ถ้าฉันเป็นเขา","Move Records",3,32,56,"194911"
32,"spotify:track:0nYZ6GR0fCPmxqjPOaPGjJ","Morvasu, TangBadVoice","Melbourne","What The Duck",32,-1,1,"193580"
33,"spotify:track:5f2KxK16ijFLqMoqFN2qkK","Billkin, JAYLERR","กอดในใจ","Nadao Music",16,29,14,"192740"
34,"spotify:track:4prGMvYxnXPsG7xueL4Gc8","WANYAi","เจ็บจนพอ (Enough)","HOLYFOX CO., LTD.",1,36,66,"181827"
35,"spotify:track:73MENlHONKgt6DARvJVfta","KLEAR","รักให้ตาย","GMM Music Public Company Limited",19,30,5,"180152"
36,"spotify:track:438m0u7h7miwjCdCdDCl9W","THE TOYS","ทิ้งแต่เก็บ (เพลงประกอบภาพยนตร์ ฮาวทูทิ้ง..ทิ้งอย่างไร ไม่ให้เหลือเธอ)","GMM Music Public Company Limited",1,33,34,"179305"
37,"spotify:track:4KP9dagbB3Da9jnpfIEG7P","JAYLERR, Ice Paris","ดี๊ดี (UNEXPECTED)","Nadao Music",2,35,25,"177807"
38,"spotify:track:5A8ysv0c3aUkij0ojFlZZM","Violette Wautier","I’d Do It Again","Universal Music (Thailand) Ltd. Distributed Labels",21,38,8,"174902"
39,"spotify:track:41TfjScHItR0d1k1N9tSr6","The Parkinson","แค่นี้...พอ","Spicy Disc",4,37,57,"172915"
40,"spotify:track:1lD1Pjy7rNDOny7nFqmUHJ","Safeplanet","คำตอบ ( Answer )","Safeplanet",16,47,94,"171129"
41,"spotify:track:7eJMfftS33KTjuF7lTsMCx","Powfu, beabadoobee","death bed (coffee for your head)","Columbia",14,34,22,"170253"
42,"spotify:track:5j9eyp0YnOKzAjQyXXXSeb","GAVIN:D, PUI, VARINZ, Nonny9, Z TRIP, MITEENNN","รักได้ป่าว","Gavin D",4,42,31,"167687"
43,"spotify:track:1kUwlk4SqvLEjOk8yFPtUe","WANYAi","หัวหิน (Huahin Loop)","HOLYFOX CO., LTD.",12,43,41,"164848"
44,"spotify:track:1A9I1bdZX61vE5cTaNOz2x","Lipta, KOB FLAT BOY","นี่ฉันเอง","Lipta",3,48,51,"160873"
45,"spotify:track:0pYacDCZuRhcrwGUA5nTBe","IU, SUGA","eight(Prod.&Feat. SUGA of BTS)","EDAM Entertainment",1,40,12,"159151"
46,"spotify:track:4umIPjkehX1r7uhmGvXiSV","Justin Bieber, Quavo","Intentions (feat. Quavo)","RBMG/Def Jam",15,44,24,"158126"
47,"spotify:track:0X47KcCogWmswxusK1TWHe","fellow fellow","ดีลีต","Tero Music",33,41,9,"157682"
48,"spotify:track:78SisrpqN9rYxNwFbpQ7JX","MEAN Band","พอเถอะ","LOVEiS Entertainment",2,49,64,"149311"
49,"spotify:track:5hE4Yf2aMTogguHuG41zEL","NaNa","โลมาไม่ใช่ปลา","Nadao Music",49,-1,1,"142664"
50,"spotify:track:2bAAj29XGc4h1G4oEGYCmg","TWICE","MORE & MORE","Republic Records - TWICE",6,46,8,"140694"
51,"spotify:track:1IWNylpZ477gIVUDpJL66u","Lady Gaga, BLACKPINK","Sour Candy (with BLACKPINK)","Interscope",1,39,9,"137211"
52,"spotify:track:06DPpk0hUJEgpzl5cuWNI6","Polycat","เวลาเธอยิ้ม","Smallroom",51,51,89,"131836"
53,"spotify:track:4roAXYtyMDQfv9Vz1CPWqg","Indigo","พัง","Muzik Move Records",15,52,33,"125514"
54,"spotify:track:4BoGFJUkeQ67PvkIfHhT65","SCRUBB","ทุกอย่าง","Black Sheep",13,45,19,"120738"
55,"spotify:track:1lNHWPDvKEbamKezpLq7HW","HONNE","no song without you","Atlantic Records UK",44,50,6,"115054"
56,"spotify:track:0rvNW2zfoFqdz7jHw3VqSQ","Ink Waruntorn","ดีใจด้วยนะ (Glad)","Boxx Music",3,61,73,"114343"
57,"spotify:track:15zvOBuL1QbkL7bvudg2p5","เขียนไขและวานิช","แก้มน้องนางนั้นแดงกว่าใคร","เขียนไขและวานิช",7,56,42,"114283"
58,"spotify:track:1OCWm66r2PwI8RsspEMfzD","fellow fellow","แพ้ทุกที (LOOPER)","BEC-TERO ENTERTAINMENT PUBLIC COMPANY LIMITED",38,60,89,"113914"
59,"spotify:track:3CYH422oy1cZNoo0GTG1TK","Red Velvet","Psycho","SM Entertainment",1,53,31,"113617"
60,"spotify:track:1pV9TLnQdOHbvourRO7x4m","Jeremy Zucker","comethru","Republic Records",17,58,90,"113294"
61,"spotify:track:7qEHsqek33rTcFNT9PFqLf","Lewis Capaldi","Someone You Loved","Vertigo Berlin",59,59,67,"112186"
62,"spotify:track:3LTNt6MSRwTyyOmJBQrjvG","MEAN Band, Milli, Pae Sax Mild, WANWANWAN","ดูออก","LOVEiS Entertainment",62,-1,1,"111950"
