rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:6vvPecFTmWxDfEJ6cYT1wa","LISA","Rockstar","Lloud Co./RCA Records",1,2,6,"5299825"
2,"spotify:track:7tI8dRuH2Yc6RuoTjxo4dU","Jimin","Who","BIGHIT MUSIC",1,1,3,"4742685"
3,"spotify:track:2KslE17cAJNHTsI2MI0jb2","Jung Kook","Standing Next to You","BIGHIT MUSIC",1,3,39,"2830947"
4,"spotify:track:2N0SPREDYqILVEFSsWF5N5","V","Love Me Again","BIGHIT MUSIC",1,4,52,"2824733"
5,"spotify:track:4kE80JWRissrodmXuo0xYi","THE TOYS, NONT TANONT","ดอกไม้ที่รอฝน (spring)","What The Duck",5,5,3,"1770685"
6,"spotify:track:4RiudH8RehvLLrk8uNgIdR","TEN","Nightwalker","SM Entertainment",2,6,26,"1319635"
7,"spotify:track:2HRgqmZQC0MC7GeNuDIXHN","Jung Kook, Latto","Seven (feat. Latto) (Explicit Ver.)","BIGHIT MUSIC",1,7,56,"1244819"
8,"spotify:track:7syPkLWA4AjH2jto6FDjEC","PUN","DAY ONE","Universal Music (Thailand) Ltd.",6,9,9,"1138506"
9,"spotify:track:4bjN59DRXFRxBE1g5ne6B1","Agust D","Haegeum","BIGHIT MUSIC",1,13,68,"1077367"
10,"spotify:track:2MuJCv3nCgHYlgOrAvCAT6","fellow fellow","Proud","Kicks Records",8,8,4,"1057308"
11,"spotify:track:0PBTlQ84CBJF0tBnKGmQa6","V","FRI(END)S","BIGHIT MUSIC",1,10,21,"926014"
12,"spotify:track:01prGWjCTxKBxJc400zwvQ","LISA","Rockstar - Extended","Lloud Co./RCA Records",3,11,6,"871369"
13,"spotify:track:6dOtVTDdiauQNBQEDOtlAB","Billie Eilish","BIRDS OF A FEATHER","Darkroom/Interscope Records",12,15,11,"859261"
14,"spotify:track:5jj7yXcilVsZPpyYtmD28X","NONT TANONT","จำนน","LOVEiS Entertainment",11,12,21,"829628"
15,"spotify:track:3wyzSQ9rAWjx9vsMQSrLn2","fellow fellow","ไม่เปลี่ยนเลย (Best Luck)","Kicks Records",10,14,35,"808061"
16,"spotify:track:01qFKNWq73UfEslI0GvumE","Jung Kook, Jack Harlow","3D (feat. Jack Harlow)","BIGHIT MUSIC",2,16,45,"736956"
17,"spotify:track:08NGk13plUmQ5E5yjxIPIz","BUS","แค่น้องชาย (brother zone)","SONRAY MUSIC",10,18,10,"682113"
18,"spotify:track:56wDFSIa9Tr7zbEXUVMwjP","fellow fellow","ดาวหางฮัลเลย์","Kicks Records",3,21,49,"653596"
19,"spotify:track:5Odq8ohlgIbQKMZivbWkEo","Charlie Puth, Jung Kook, BTS","Left and Right (Feat. Jung Kook of BTS)","Atlantic Records",1,32,86,"613907"
20,"spotify:track:1fUncVCIUnmf6qihsRkoBE","YEW","ปล่อยดาว","YEW",11,23,43,"597551"
21,"spotify:track:2nRMW95dnOILirpjbksLTs","Jung Kook","Never Let Go","BIGHIT MUSIC",1,17,9,"581086"
22,"spotify:track:2LCF0vtFyZ5BHaAU3KUSq2","เมนทอล","บุษบา","จอจาน ยอยักษ์ โปรดักชั่น",22,-1,1,"578823"
23,"spotify:track:2kpVbauiG7Tcue6kZPKYNG","PUN","Goodbye","Universal Music (Thailand) Ltd.",10,24,28,"549898"
24,"spotify:track:5BmF05GWZpmm5JZ5p3yMJr","Mirrr","กำแพงหัวใจ","What The Duck",15,28,51,"544354"
25,"spotify:track:4bnxMt1viexb85sAtVz1dA","MEYOU","วันนี้ปีที่แล้ว","GMM Music Public Company Limited",11,25,49,"539344"
26,"spotify:track:5nvdbRKg9fOixXotcZIQuF","Jeff Satur","ซ่อน(ไม่)หา","WM/Thailand",5,22,29,"531437"
27,"spotify:track:7gPJ0LnpLQOhqH1Gx13cwv","BUS","แค่ไหนแค่นั้น (NO MATTER WHAT)","SONRAY MUSIC",22,26,14,"493201"
28,"spotify:track:1JxRZB6gjp3nsn2jUIaXMs","TAEYONG","TAP","SM Entertainment",5,31,24,"483294"
29,"spotify:track:0h7QMc9ZRzA9QJrbEHytn2","Jin","The Astronaut","BIGHIT MUSIC",2,27,64,"479448"
30,"spotify:track:43eS61ezviPc61XDu6tRYR","guncharlie","เผื่อวันไหนเธอจะกลับมา","Kicks Records",9,20,21,"478149"
31,"spotify:track:2qSkIjg1o9h3YT9RAgYN75","Sabrina Carpenter","Espresso","Island Records",17,33,17,"477444"
32,"spotify:track:0zLFNFvbnPmWZfDewtyaVg","Three Man Down","ไม่ให้ไป","GMM Music Public Company Limited",22,34,8,"476498"
33,"spotify:track:5N3hjp1WNayUPZrA8kJmJP","Sabrina Carpenter","Please Please Please","Island Records",21,36,9,"474148"
34,"spotify:track:6rk1rGqpNXTeu7kVsB049F","PiXXiE","ติดฝน","Lit Entertainment",3,30,31,"472998"
35,"spotify:track:28uUXmHx13AZ1nkl57vCwN","BOWKYLION","ส่วนต่าง (do it without me)","What The Duck",16,35,13,"468355"
