rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:7BUHKcrvmr9WIAgEBkwukl","เรนิษรา","ผู้ถูกเลือกให้ผิดหวัง (ดอกไม้ฤดูหนาว)","Reinizra",1,1,13,"1115458"
2,"spotify:track:65FftemJ1DbbZ45DUfHJXE","NewJeans","OMG","ADOR",2,4,8,"796111"
3,"spotify:track:00Tm1bspfNQJnaWAoQK2eC","YOUNGOHM, SONOFO","ธาตุทองซาวด์","Youngohm",3,3,4,"782125"
4,"spotify:track:4CdW5KKyIjrpx6Hz981dUt","CHRRISSA","เลือดกรุ๊ปบี","CHRRISSA",1,2,7,"767207"
5,"spotify:track:3r8RuvgbX9s7ammBn07D3W","NewJeans","Ditto","ADOR",1,5,10,"752891"
6,"spotify:track:3XCoEJvCYqTbM8bhples8N","Musketeers, Maiyarap","พิจารณา (Consider)","What The Duck",1,6,24,"752276"
7,"spotify:track:03Yp2uEOtPGHQ6E9XSjmyv","Pop Pongkool, Da Endorphine","สลักจิต","GMM Music Public Company Limited",7,9,32,"654188"
8,"spotify:track:7gRFDGEzF9UkBV233yv2dc","BLACKPINK","Shut Down","YG Entertainment",1,7,23,"619516"
9,"spotify:track:0ZcyX8hFV1jdJNWOI8mMXF","YEW, LANDOKMAI","Summertime","YEW",3,11,46,"618333"
10,"spotify:track:4fwPmzupzsPEzwquuuVaiw","AYLA's","จากตรงนี้ที่(เคย)สวยงาม [La La Bye]","WM/Thailand",10,10,5,"596036"
11,"spotify:track:4gNkIyfaf2iwPgeLSVIj8O","Jeff Satur","ลืมไปแล้วว่าลืมยังไง (Fade)","WM/Thailand",4,13,22,"570033"
12,"spotify:track:3vfwUrq22haMmIJyyyI7Hq","YourMOOD","ลาก่อน","WHOOP",5,15,43,"567290"
13,"spotify:track:61AZsmFB3VoJdmraMk5ZSn","TAEYANG, Jimin","VIBE (feat. Jimin of BTS)","THEBLACKLABEL",1,8,6,"558858"
14,"spotify:track:2RJ7Q3gHb6cOeNBioSARni","Safeplanet","ข้างกาย ( With You )","Safeplanet",12,16,57,"553298"
15,"spotify:track:5n3UhHQI7SHKkhI69u69Yq","Indigo","เส้นบางๆ","Muzik Move Records",15,19,34,"542098"
16,"spotify:track:5zwwW9Oq7ubSxoCGyW1nbY","BLACKPINK","Pink Venom","YG Entertainment",1,14,27,"540463"
17,"spotify:track:3vdZ30MzgeTe5PiJXEmqjr","Three Man Down, feat. ออม TELExTELEXs","ข้างกัน (City)","GMM Music Public Company Limited",17,18,85,"534026"
18,"spotify:track:592XwpszQAW8olTXXIesls","PP Krit","ลังเล","PP Krit Entertainment",18,176,2,"517070"
19,"spotify:track:4CHnBhfsGuReet1IMOrueC","Billkin","Mr. Everything","Billkin Entertainment",2,17,12,"515432"
20,"spotify:track:1Qrg8KqiBpW07V7PNxwwwL","SZA","Kill Bill","Top Dawg Entertainment/RCA Records",11,20,11,"499109"
21,"spotify:track:3Ry2KPewzbt43hiQPTnDTK","THEMOONWILLALWAYSBEWITHME","ซูลูปาก้า ตาปาเฮ้","Themoonwillalwaysbewithme",1,21,40,"489300"
22,"spotify:track:3qMYr2bVu2HpSKrSJ2zj8K","Anatomy Rabbit","แอบหวัง","Anatomy Rabbit",17,24,68,"480146"
23,"spotify:track:47WfK6QKlLwIOxJaonJ3bA","bamm","ใครเพื่อนแก","Lit Entertainment",16,22,22,"478782"
24,"spotify:track:6ck9dK5Wh0lZvvBsX49HZD","BOWKYLION","รู้กันแค่นี้ - mint","What The Duck",24,119,2,"473136"
25,"spotify:track:3FUAv32u0F64kcaaLRimPr","BOWKYLION","วาดไว้","What The Duck",1,25,31,"460213"
26,"spotify:track:60ZuPJ8kseTn6isqhyxpCi","NONT TANONT","โต๊ะริม","Loveis Entertainment",2,26,40,"457007"
27,"spotify:track:6m1TWFMeon7ai9XLOzdbiR","BTS","FAKE LOVE","BIGHIT MUSIC",1,12,67,"446931"
28,"spotify:track:0a4MMyCrzT0En247IhqZbD","NewJeans","Hype Boy","ADOR",7,23,30,"445940"
29,"spotify:track:14XYtNNyCUGtG9quMgazIS","PP Krit","FIRE BOY","PP Krit Entertainment",2,42,16,"425874"
30,"spotify:track:4Z64nGulQN49i9D03NcF8a","PROXIE","คนไม่คุย (Silent Mode)","Dreamers Society",4,29,25,"424356"
31,"spotify:track:3v5g7khNHS9726iyuI1iUs","PURPEECH","หากจะเพียงขอ(Sincare)","PURPEECH",31,31,73,"424314"
32,"spotify:track:2Ab1HQjbMcqHY3TkTycrYr","FREEHAND","รสหวาน","Freehand",32,35,15,"418274"
33,"spotify:track:2aOKroYzVYSkKetUpWvrkt","YOUNGOHM","Very Very Small","Youngohm",15,28,17,"412115"
34,"spotify:track:1UxVMaHEm6UJxGOg4ixSZO","PiXXiE, Zom Marie","ไม่ได้ก็ไม่เอา","Lit Entertainment",17,30,21,"409290"
35,"spotify:track:1rNYuv63emsYt4Jjv8RlgJ","Mirrr","เจ้าของที่","What The Duck",10,33,50,"406230"
36,"spotify:track:5Odq8ohlgIbQKMZivbWkEo","Charlie Puth, Jung Kook, BTS","Left and Right (Feat. Jung Kook of BTS)","Atlantic Records",1,27,35,"399234"
37,"spotify:track:2YRHRAT0c0g4WIZjsf9clK","THE TOYS","TOY","What The Duck",22,38,54,"392647"
38,"spotify:track:3LejSFG20mSl4IzORHa7Ya","Dept","17","Smallroom",3,34,21,"382037"
39,"spotify:track:0cCf8UpRfjOB7yp1yqzMHM","Billkin","ชอบตัวเองตอนอยู่กับเธอ","Billkin Entertainment",1,36,31,"372372"
40,"spotify:track:7AMGgAPFczs3wJgMqu6Eqi","Fujii Kaze","Matsuri","Universal Music LLC",14,32,8,"370762"
41,"spotify:track:27OEf7iSIOJ14txp16xweP","Dept","ลา ลา ลา","Smallroom",14,41,54,"361754"
42,"spotify:track:5m9iZ0wLgpbSBwVW62AZvf","NuNew","รักแท้ - True Love (เพลงจากละคร คุณชาย)","GMM Music Public Company Limited",13,40,22,"361449"
43,"spotify:track:4pfjFUrtfnnkADqijqKmzP","เรนิษรา","ฉันคือนักสะสมความเศร้า","Reinizra",43,46,3,"358184"
44,"spotify:track:0unRRE5iY2faIR2HV2aGpF","Three Man Down, URBOYTJ","น้อง (Nong)","GMM Music Public Company Limited",13,39,13,"358146"
45,"spotify:track:0yLdNVWF3Srea0uzk55zFn","Miley Cyrus","Flowers","Columbia",20,37,6,"351556"
46,"spotify:track:5odlY52u43F5BjByhxg7wg","JVKE","golden hour","JVKE",16,43,21,"344641"
47,"spotify:track:08MFgEQeVLF37EyZ7jcwLc","Zack Tabudlo","Pano","Universal Music Philippines Inc.",37,45,11,"343880"
48,"spotify:track:78Sw5GDo6AlGwTwanjXbGh","d4vd","Here With Me","Darkroom/Interscope Records",36,44,13,"343575"
49,"spotify:track:1LDG6oNPVWerLLWp2ia78I","Alyn Wee","หัวใจเจ้าเอย​ (Not Again)","LOVEiS Entertainment",18,47,67,"341282"
50,"spotify:track:1af2PmV5gQRWELZmVrjNMQ","PROXIE","ที่ไม่รัก (Unnoticed)","Dreamers Society",16,48,12,"320635"
51,"spotify:track:7hU3IHwjX150XLoTVmjD0q","LISA","MONEY","YG Entertainment",1,54,76,"318440"
52,"spotify:track:1MEYfWVtU338815OD0ixDp","Billkin","กลับมาคบกันเถอะ (Please Please)","Billkin Entertainment",14,52,21,"307406"
53,"spotify:track:6R9YzJHkfYoN6PianPhTdB","Mirrr","นิโคติน","Macrowave",1,50,160,"307360"
54,"spotify:track:3Js0tYhiLhVXHskoOF0jLh","BOWKYLION","บานปลาย (best wishes)","What The Duck",4,51,66,"294714"
