rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:0TK2YIli7K1leLovkQiNik","Shawn Mendes, Camila Cabello","Señorita","Island Records",1,1,2,"376814"
2,"spotify:track:4evmHXcjt3bTUHD1cvny97","Ed Sheeran, Khalid","Beautiful People (feat. Khalid)","Atlantic Records UK",2,-1,1,"237667"
3,"spotify:track:4prGMvYxnXPsG7xueL4Gc8","WANYAi","เจ็บจนพอ (Enough)","HOLYFOX CO., LTD.",1,3,11,"228093"
4,"spotify:track:6d4vvgsd6G6xurG1bv2gnF","The Parkinson","แค่นี้...พอ","Spicy Disc",4,7,2,"204044"
5,"spotify:track:78SisrpqN9rYxNwFbpQ7JX","MEAN Band","พอเถอะ","LOVEiS Entertainment",2,4,9,"193088"
6,"spotify:track:4pUCKHjJ4Ijewc37rRrvHn","BLACKPINK","Kill This Love","YG Entertainment",1,6,14,"168328"
7,"spotify:track:4XqtyE2i3U1z2rMVcgnYX6","WANYAi, ปู่จ๋าน ลองไมค์","ลืมไป (Blind) [feat. ปู่จ๋าน ลองไมค์]","HOLYFOX CO., LTD.",7,13,5,"167782"
8,"spotify:track:0rvNW2zfoFqdz7jHw3VqSQ","Ink Waruntorn","ดีใจด้วยนะ (Glad)","Boxx Music",3,10,18,"160387"
9,"spotify:track:3HVWdVOQ0ZA45FuZGSfvns","Ed Sheeran, Justin Bieber","I Don't Care (with Justin Bieber)","Atlantic Records UK",2,8,8,"157286"
10,"spotify:track:3i1rSzXFJpSiEu0zZiEmpD","VARINZ, Z TRIP, PONCHET, NONNY9, Kanom","ถามหน่อย","Varinz",5,12,18,"155909"
11,"spotify:track:29fRTIKsJhLUJoldM89GZS","Taylor Swift","You Need To Calm Down","Taylor Swift",4,5,3,"153469"
12,"spotify:track:5KawlOMHjWeUjQtnuRs22c","BTS, Halsey","Boy With Luv (feat. Halsey)","BIGHIT MUSIC",1,9,12,"152934"
13,"spotify:track:1lWjw2MgiWcvuy5rSuQ11b","Whal & Dolph","ไม่รู้ทำไม","What The Duck",4,11,6,"151936"
14,"spotify:track:5EgYDyMDCi8X0zDydTF7Rb","BTS","Heartbeat (BTS World Original Soundtrack)","BIGHIT MUSIC",14,-1,1,"148543"
15,"spotify:track:1Wuq5oThaFJmFl2vJNYMKD","Stamp","ทั้งจำทั้งปรับ (Jailhouse rap) feat. YOUNGOHM, KARN The Parkinson","123Records",7,14,8,"143762"
16,"spotify:track:0OBPjif46Jbz7c4xIqiBEw","Season Five","เมื่อคืน Feat. The Parkinson","ME Records",10,16,16,"143530"
17,"spotify:track:3KkXRkHbMCARz0aVfEt68P","Post Malone, Swae Lee","Sunflower - Spider-Man: Into the Spider-Verse","Universal Records",1,17,37,"143027"
18,"spotify:track:0GUbhhI5fRx7BlqlqlhjuB","Red Velvet","Zimzalabim","SM Entertainment",2,2,3,"137566"
19,"spotify:track:0vOepjj3QlgWsmuccCCDkT","Illslick","บอกฉัน","ILLSLICK",18,18,4,"130011"
20,"spotify:track:3HQHoNW6nesoIVybg8wtCr","Getsunova","พระเอกจำลอง","GMM Music Public Company Limited",15,19,4,"128644"
21,"spotify:track:6LsAAHotRLMOHfCsSfYCsz","Shawn Mendes","If I Can't Have You","Island Records",4,15,9,"123937"
22,"spotify:track:6GWxyilMge5tlHylX0KjSS","Ink Waruntorn","รอหรือพอ (Stay)","Boxx Music",20,20,2,"123503"
23,"spotify:track:18uwL0vNUanqZH0ro2QcOP","Jeremy Zucker","comethru","Republic Records",17,21,35,"121612"
24,"spotify:track:5PYQUBXc7NYeI1obMKSJK0","Katy Perry","Never Really Over","Capitol Records",24,34,5,"117463"
25,"spotify:track:7xJowlJfrvuFbooVesjFm0","Polycat","เพื่อน","GMM Music Public Company Limited",4,25,15,"117293"
26,"spotify:track:7woh2lJvyILYxSQ1kXTI3d","Palmy","ซ่อนกลิ่น","GMM Music Public Company Limited",1,22,37,"110486"
27,"spotify:track:4afuOwuWWRoS8HEw1cyVUZ","Polycat","ดูดี","Smallroom",4,29,35,"109926"
28,"spotify:track:61fcrKehgOcbb1TzPJfcob","VARINZ x Z TRIP x KANOM feat. NONNY9, PONCHET","เอ็นดู","VARINZ",26,31,8,"109809"
29,"spotify:track:3BK6m6yU8BAW5z71FnU3nu","YOUNGOHM","ธารารัตน์","Already Deadd Records",1,26,18,"109217"
30,"spotify:track:1PRByEhLOzWd74sjPQjJlS","Zom Marie, LAZYLOXY","รางวัลปลอบใจ","Spicy Disc",28,28,4,"109134"
31,"spotify:track:05CwHjIk71RXVU40boRMnR","The Chainsmokers, Bebe Rexha","Call You Mine","Disruptor Records/Columbia",31,45,5,"105920"
32,"spotify:track:00QJNqqJoah8KE7UBDpCHy","Pop Pongkool","พรุ่งนี้ค่อย... (CHEAT DAY)","GMM Music Public Company Limited",9,33,16,"105398"
33,"spotify:track:2Fxmhks0bxGSBdJ92vM42m","Billie Eilish","bad guy","Darkroom/Interscope Records",17,24,14,"105210"
34,"spotify:track:36QNwsq4EpOdS3E4WEJphO","THE TOYS","พูดไม่ออก","What The Duck",3,30,36,"103864"
35,"spotify:track:6XQ71HC6xxRbVZZD6Bodju","NICECNX","หลอก","Nicecnx",17,32,29,"103486"
36,"spotify:track:6TqXcAFInzjp0bODyvrWEq","Khalid, Disclosure","Talk (feat. Disclosure)","Right Hand Music Group, LLC/RCA Records",10,27,21,"103484"
37,"spotify:track:1TaQciB8qqRZ9fxWGhS65X","BLACKPINK","Don't Know What To Do","YG Entertainment",2,35,13,"98328"
38,"spotify:track:0zEb36zrMAhdM851DxG1Oy","Safeplanet","คำตอบ","Safeplanet",31,38,39,"96692"
39,"spotify:track:3bxGTdVHjBjlSOjRDH9a4f","fellow fellow","เมษา (MAYSA) feat. BLACKSHEEP","BEC-TERO ENTERTAINMENT PUBLIC COMPANY LIMITED",29,43,10,"96399"
40,"spotify:track:1OBb2wZMXKNmtdyyejLIyL","(G)I-DLE","Uh-Oh","Universal Music LLC",40,-1,1,"95069"
41,"spotify:track:42pEFPN6KrUydf2ufdampZ","F.HERO, YOUNGOHM, P-Hot, FYMME","เสือสิ้นลาย","What The Duck",6,40,38,"94125"
42,"spotify:track:7b9aHUDuKbMztMZQ90I7CY","F.HERO, LAZYLOXY, OG-ANIC","มีแค่เรา","What The Duck",1,37,23,"93614"
43,"spotify:track:7lQLlkBmHcDGJ2becWAUAa","Season Five x Stamp x Fong Beer","ครัวซองอัลมอนด์(God fail)","ME Records",28,49,6,"93310"
44,"spotify:track:6SrJGBmuQGR8SKpPqHfXz4","Bedroom Audio","รักมือสอง","BEC-TERO ENTERTAINMENT PUBLIC COMPANY LIMITED",22,48,37,"91790"
