rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:7BUHKcrvmr9WIAgEBkwukl","เรนิษรา","ผู้ถูกเลือกให้ผิดหวัง (ดอกไม้ฤดูหนาว)","Reinizra",1,2,16,"1101737"
2,"spotify:track:5OaXaynJZgklXEwzhouey5","Newery","กลิ่นดอกไม้","LiVE HiGH",2,12,8,"1016163"
3,"spotify:track:5wxYxygyHpbgv0EXZuqb9V","j-hope, J. Cole","on the street (with J. Cole)","BIGHIT MUSIC",1,1,2,"909125"
4,"spotify:track:7gRFDGEzF9UkBV233yv2dc","BLACKPINK","Shut Down","YG Entertainment",1,7,26,"769395"
5,"spotify:track:65FftemJ1DbbZ45DUfHJXE","NewJeans","OMG","ADOR",2,4,11,"700888"
6,"spotify:track:4W4fNrZYkobj539TOWsLO2","The Weeknd, Ariana Grande","Die For You (with Ariana Grande) - Remix","XO / Republic Records",3,3,3,"700516"
7,"spotify:track:3XCoEJvCYqTbM8bhples8N","Musketeers, Maiyarap","พิจารณา (Consider)","What The Duck",1,6,27,"646990"
8,"spotify:track:00Tm1bspfNQJnaWAoQK2eC","YOUNGOHM, SONOFO","ธาตุทองซาวด์","Youngohm",3,5,7,"635282"
9,"spotify:track:03Yp2uEOtPGHQ6E9XSjmyv","Pop Pongkool, Da Endorphine","สลักจิต","GMM Music Public Company Limited",7,9,35,"598992"
10,"spotify:track:3r8RuvgbX9s7ammBn07D3W","NewJeans","Ditto","ADOR",1,8,13,"596136"
11,"spotify:track:4fwPmzupzsPEzwquuuVaiw","AYLA's","จากตรงนี้ที่(เคย)สวยงาม [La La Bye]","WM/Thailand",10,11,8,"592272"
12,"spotify:track:4CdW5KKyIjrpx6Hz981dUt","CHRRISSA","เลือดกรุ๊ปบี","CHRRISSA",1,10,10,"565240"
13,"spotify:track:0ZcyX8hFV1jdJNWOI8mMXF","YEW, LANDOKMAI","Summertime","YEW",3,13,49,"562643"
14,"spotify:track:1m1aNI4vjnwmrxateBIXgK","Billkin","ยิ้มทั้งน้ำตา","Billkin Entertainment",14,-1,1,"550378"
15,"spotify:track:3vfwUrq22haMmIJyyyI7Hq","YourMOOD","ลาก่อน","WHOOP",5,14,46,"528131"
16,"spotify:track:5zwwW9Oq7ubSxoCGyW1nbY","BLACKPINK","Pink Venom","YG Entertainment",1,16,30,"521004"
17,"spotify:track:4gNkIyfaf2iwPgeLSVIj8O","Jeff Satur","ลืมไปแล้วว่าลืมยังไง (Fade)","WM/Thailand",4,15,25,"503601"
18,"spotify:track:3vdZ30MzgeTe5PiJXEmqjr","Three Man Down, feat. ออม TELExTELEXs","ข้างกัน (City)","GMM Music Public Company Limited",17,17,88,"486776"
19,"spotify:track:2RJ7Q3gHb6cOeNBioSARni","Safeplanet","ข้างกาย ( With You )","Safeplanet",12,19,60,"472173"
20,"spotify:track:4CHnBhfsGuReet1IMOrueC","Billkin","Mr. Everything","Billkin Entertainment",2,22,15,"467934"
21,"spotify:track:7hU3IHwjX150XLoTVmjD0q","LISA","MONEY","YG Entertainment",1,35,79,"456377"
22,"spotify:track:5YSkDxmHvzSDWTu4MaEtfa","So!YoON!, RM","Smoke Sprite (feat. RM of BTS)","MAGIC STRAWBERRY SOUND",22,-1,1,"442951"
23,"spotify:track:47WfK6QKlLwIOxJaonJ3bA","bamm","ใครเพื่อนแก","Lit Entertainment",16,25,25,"440423"
24,"spotify:track:60ZuPJ8kseTn6isqhyxpCi","NONT TANONT","โต๊ะริม","Loveis Entertainment",2,21,43,"438491"
25,"spotify:track:1Qrg8KqiBpW07V7PNxwwwL","SZA","Kill Bill","Top Dawg Entertainment/RCA Records",11,20,14,"437393"
26,"spotify:track:3Ry2KPewzbt43hiQPTnDTK","THEMOONWILLALWAYSBEWITHME","ซูลูปาก้า ตาปาเฮ้","Themoonwillalwaysbewithme",1,23,43,"436547"
27,"spotify:track:1rNYuv63emsYt4Jjv8RlgJ","Mirrr","เจ้าของที่","What The Duck",10,26,53,"426147"
28,"spotify:track:3qMYr2bVu2HpSKrSJ2zj8K","Anatomy Rabbit","แอบหวัง","Anatomy Rabbit",17,27,71,"424791"
29,"spotify:track:3LejSFG20mSl4IzORHa7Ya","Dept","17","Smallroom",3,28,24,"414810"
30,"spotify:track:2aOKroYzVYSkKetUpWvrkt","YOUNGOHM","Very Very Small","Youngohm",15,33,20,"409853"
31,"spotify:track:0mItaHP6FLRrRO6xrWwJc1","4EVE","หยดน้ำตา (Tears)","TPOP INCORPORATION Co.,Ltd.",31,-1,1,"405294"
32,"spotify:track:5n3UhHQI7SHKkhI69u69Yq","Indigo","เส้นบางๆ","Muzik Move Records",15,37,37,"402928"
33,"spotify:track:3FUAv32u0F64kcaaLRimPr","BOWKYLION","วาดไว้","What The Duck",1,29,34,"402355"
34,"spotify:track:2Ab1HQjbMcqHY3TkTycrYr","FREEHAND","รสหวาน","Freehand",30,30,18,"397823"
35,"spotify:track:6ck9dK5Wh0lZvvBsX49HZD","BOWKYLION","รู้กันแค่นี้ - mint","What The Duck",10,18,5,"397269"
36,"spotify:track:0a4MMyCrzT0En247IhqZbD","NewJeans","Hype Boy","ADOR",7,32,33,"389477"
37,"spotify:track:4Z64nGulQN49i9D03NcF8a","PROXIE","คนไม่คุย (Silent Mode)","Dreamers Society",4,34,28,"380984"
38,"spotify:track:2YRHRAT0c0g4WIZjsf9clK","THE TOYS","TOY","What The Duck",22,31,57,"378915"
39,"spotify:track:592XwpszQAW8olTXXIesls","PP Krit","ลังเล","PP Krit Entertainment",18,24,5,"377741"
40,"spotify:track:6DDPLoOXlHq44YrJGbhLYF","SHERRY","เธอไม่ได้สอนให้ฉันอยู่คนเดียว","Spicy Disc",40,120,2,"361033"
41,"spotify:track:3v5g7khNHS9726iyuI1iUs","PURPEECH","หากจะเพียงขอ(Sincare)","PURPEECH",31,36,76,"360976"
42,"spotify:track:6koztzfSaFalbFxpiaFpjk","YOUNGOHM","เด็กอินเตอร์","Youngohm",41,41,3,"356772"
43,"spotify:track:0cCf8UpRfjOB7yp1yqzMHM","Billkin","ชอบตัวเองตอนอยู่กับเธอ","Billkin Entertainment",1,44,34,"346209"
44,"spotify:track:14XYtNNyCUGtG9quMgazIS","PP Krit","FIRE BOY","PP Krit Entertainment",2,38,19,"343148"
45,"spotify:track:1UxVMaHEm6UJxGOg4ixSZO","PiXXiE, Zom Marie","ไม่ได้ก็ไม่เอา","Lit Entertainment",17,39,24,"335569"
46,"spotify:track:27OEf7iSIOJ14txp16xweP","Dept","ลา ลา ลา","Smallroom",14,40,57,"335322"
47,"spotify:track:5m9iZ0wLgpbSBwVW62AZvf","NuNew","รักแท้ - True Love (เพลงจากละคร คุณชาย)","GMM Music Public Company Limited",13,42,25,"328764"
48,"spotify:track:2bdVgAQgosGUJoViVDNeOV","keshi","LIMBO","Island Records",48,48,3,"324041"
49,"spotify:track:5Odq8ohlgIbQKMZivbWkEo","Charlie Puth, Jung Kook, BTS","Left and Right (Feat. Jung Kook of BTS)","Atlantic Records",1,51,38,"316930"
50,"spotify:track:1af2PmV5gQRWELZmVrjNMQ","PROXIE","ที่ไม่รัก (Unnoticed)","Dreamers Society",16,43,15,"311390"
51,"spotify:track:78Sw5GDo6AlGwTwanjXbGh","d4vd","Here With Me","Darkroom/Interscope Records",36,45,16,"310081"
52,"spotify:track:2wgGM5bNyPTVI2d7KHmmRw","THE TOYS","จดหมาย","Toys",52,59,27,"308078"
53,"spotify:track:08MFgEQeVLF37EyZ7jcwLc","Zack Tabudlo","Pano","Universal Music Philippines Inc.",37,46,14,"294234"
54,"spotify:track:1MEYfWVtU338815OD0ixDp","Billkin","กลับมาคบกันเถอะ (Please Please)","Billkin Entertainment",14,64,24,"287913"
55,"spotify:track:4pfjFUrtfnnkADqijqKmzP","เรนิษรา","ฉันคือนักสะสมความเศร้า","Reinizra",40,47,6,"280151"
56,"spotify:track:37F0uwRSrdzkBiuj0D5UHI","The Weeknd","Reminder","Universal Republic Records",54,54,4,"276671"
57,"spotify:track:5IdsoQa6jJY988phl22EPC","Dept","ประกาศให้โลกรู้","Smallroom",57,-1,1,"272353"
58,"spotify:track:6R9YzJHkfYoN6PianPhTdB","Mirrr","นิโคติน","Macrowave",1,55,163,"271079"
59,"spotify:track:4DHcnVTT87F0zZhRPYmZ3B","Miley Cyrus","Flowers","Columbia",20,53,9,"268506"
60,"spotify:track:1LDG6oNPVWerLLWp2ia78I","Alyn Wee","หัวใจเจ้าเอย​ (Not Again)","LOVEiS Entertainment",18,66,70,"267545"
61,"spotify:track:4iZ4pt7kvcaH6Yo8UoZ4s2","SZA","Snooze","Top Dawg Entertainment/RCA Records",58,63,7,"266570"
62,"spotify:track:0QzuaeCEEOV40Pn7IvKEny","Dhruv","double take","Little Worry/RCA Records",1,60,96,"264095"
63,"spotify:track:2pn8dNVSpYnAtlKFC8Q0DJ","ROSÉ","On The Ground","YG Entertainment",1,-1,56,"264063"
64,"spotify:track:6dgUya35uo964z7GZXM07g","Sabrina Carpenter","Nonsense","Island Records",31,67,9,"261195"
65,"spotify:track:7AMGgAPFczs3wJgMqu6Eqi","Fujii Kaze","Matsuri","Universal Music LLC",14,52,11,"259186"
66,"spotify:track:5odlY52u43F5BjByhxg7wg","JVKE","golden hour","JVKE",16,62,24,"248549"
67,"spotify:track:4Dvkj6JhhA12EX05fT7y2e","Harry Styles","As It Was","Columbia",10,91,50,"245107"
68,"spotify:track:1Y3LN4zO1Edc2EluIoSPJN","Stephen Sanchez, Em Beihold","Until I Found You (with Em Beihold) - Em Beihold Version","Republic Records",35,69,20,"243615"
69,"spotify:track:0GJHuhvKkuAnocAGNJvNw5","Bow Maylada, Lipta","เเฟนผมน่ารัก","BEC WORLD PUBLIC COMPANY LIMITED",25,57,25,"243233"
70,"spotify:track:0unRRE5iY2faIR2HV2aGpF","Three Man Down, URBOYTJ","น้อง (Nong)","GMM Music Public Company Limited",13,50,16,"242146"
71,"spotify:track:0o9zmvc5f3EFApU52PPIyW","Fujii Kaze","Shinunoga E-Wa","Universal Music LLC",27,58,33,"241372"
72,"spotify:track:3Js0tYhiLhVXHskoOF0jLh","BOWKYLION","บานปลาย (best wishes)","What The Duck",4,56,69,"237628"
73,"spotify:track:7uQZVznj0uQOGC9KhV2Mg6","LISA","LALISA","YG Entertainment",1,80,76,"233160"
74,"spotify:track:3ewJNxY8tVHvX94CAUtg89","Only Monday","ได้แต่นึกถึง","GMM Music Public Company Limited",12,61,71,"231865"
75,"spotify:track:3IPNXwdcnW8WSMvUPl66hI","GEMINI","เพลงรัก (Hook) (เพลงประกอบซีรีส์ แฟนผมเป็นประธานนักเรียน My School President)","GMM Music Public Company Limited",65,65,3,"230983"
76,"spotify:track:38uarkAk3Y13onWxwj0MIq","Cocktail","ไม่เป็นรอง","GMM Music Public Company Limited",76,76,7,"229210"
77,"spotify:track:1ecud9LC1clhcuhjLIyyMB","Blackbeans","Wish","Blackbeans",8,75,123,"226569"
78,"spotify:track:2LBqCSwhJGcFQeTHMVGwy3","The Weeknd","Die For You","Universal Republic Records",13,74,85,"224660"
79,"spotify:track:3YN1Qgpgt5xVurl2mUFA4y","Tilly Birds, MILLI","เพื่อนเล่น ไม่เล่นเพื่อน (Just Being Friendly)","GMM Music Public Company Limited",1,73,99,"223528"
80,"spotify:track:3hVbL6BkM5rbRzozafghgh","KJ","good boy","Noble music",3,68,39,"219690"
81,"spotify:track:2mDJLYD9pKXIq0dKKpkrLr","Mirrr","นายแน่มาก","What The Duck",81,-1,1,"212093"
82,"spotify:track:63VOJDNJ3a5dve74kzWVcF","Patrickananda","คนไกล","WM/Thailand",3,78,138,"211974"
83,"spotify:track:2MnVrkbwL6ViB7q4NI7oVK","ZENTYARB, PUNYARB, LAZYLOXY","ฉบับปรับปรุง","Digital LUV",2,71,63,"211703"
84,"spotify:track:06DPpk0hUJEgpzl5cuWNI6","Polycat","เวลาเธอยิ้ม","Smallroom",35,84,227,"210518"
85,"spotify:track:3jQEXiy7AtzDMiilrYlO0H","Musketeers","งานเต้นรำ","Believe Records",70,83,38,"208836"
86,"spotify:track:4fAI0wdVepOCi4xRwj40z9","YEW","จะมอบความรัก","YEW",78,87,63,"208475"
87,"spotify:track:2pIUpMhHL6L9Z5lnKxJJr9","NewJeans","Attention","ADOR",23,77,33,"207514"
88,"spotify:track:3GMvQQ1R91hkdoGPYBQTlu","PiXXiE","เกินต้าน","Lit Entertainment",48,82,47,"205374"
