rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:7ov3TDp5D00Rnu5R1viX4w","LISA, ROSALÍA","New Woman (feat. ROSALÍA)","Lloud Co./RCA Records",1,1,3,"5504059"
2,"spotify:track:7tI8dRuH2Yc6RuoTjxo4dU","Jimin","Who","BIGHIT MUSIC",1,2,7,"4635105"
3,"spotify:track:2KslE17cAJNHTsI2MI0jb2","Jung Kook","Standing Next to You","BIGHIT MUSIC",1,4,43,"3245315"
4,"spotify:track:2N0SPREDYqILVEFSsWF5N5","V","Love Me Again","BIGHIT MUSIC",1,3,56,"2375267"
5,"spotify:track:6vvPecFTmWxDfEJ6cYT1wa","LISA","Rockstar","Lloud Co./RCA Records",1,5,10,"2085185"
6,"spotify:track:5F4fAhzhdHtaQ8nNqWAufl","Jeff Satur","เหมือนวิวาห์ (Rain wedding) [From ""วิมานหนาม""]","WM/Thailand",6,7,2,"1970266"
7,"spotify:track:4RiudH8RehvLLrk8uNgIdR","TEN","Nightwalker","SM Entertainment",2,6,30,"1862624"
8,"spotify:track:4kE80JWRissrodmXuo0xYi","THE TOYS, NONT TANONT","ดอกไม้ที่รอฝน (spring)","What The Duck",5,8,7,"1119238"
9,"spotify:track:2HRgqmZQC0MC7GeNuDIXHN","Jung Kook, Latto","Seven (feat. Latto) (Explicit Ver.)","BIGHIT MUSIC",1,10,60,"1116687"
10,"spotify:track:2plbrEY59IikOBgBGLjaoe","Lady Gaga, Bruno Mars","Die With A Smile","Interscope",10,15,3,"1104309"
11,"spotify:track:7syPkLWA4AjH2jto6FDjEC","PUN","DAY ONE","Universal Music (Thailand) Ltd.",6,11,13,"959679"
12,"spotify:track:6kEU60ykxhb0shZMTiPWZL","JAEHYUN","Smoke","SM Entertainment",12,17,2,"956266"
13,"spotify:track:6dOtVTDdiauQNBQEDOtlAB","Billie Eilish","BIRDS OF A FEATHER","Darkroom/Interscope Records",9,12,15,"921486"
14,"spotify:track:5Odq8ohlgIbQKMZivbWkEo","Charlie Puth, Jung Kook, BTS","Left and Right (Feat. Jung Kook of BTS)","Atlantic Records",1,24,90,"868640"
15,"spotify:track:2MuJCv3nCgHYlgOrAvCAT6","fellow fellow","Proud","Kicks Records",8,14,8,"836218"
16,"spotify:track:4sgMbwl9lXGyHcHmtFYGMm","aespa","Supernova","SM Entertainment",3,13,17,"826397"
17,"spotify:track:2LJerOY5jSwO5K6OF9Cyuz","Ink Waruntorn","พบรัก","Boxx Music",16,20,8,"818456"
18,"spotify:track:3wyzSQ9rAWjx9vsMQSrLn2","fellow fellow","ไม่เปลี่ยนเลย (Best Luck)","Kicks Records",10,19,39,"795516"
19,"spotify:track:5jj7yXcilVsZPpyYtmD28X","NONT TANONT","จำนน","LOVEiS Entertainment",11,18,25,"788146"
20,"spotify:track:56wDFSIa9Tr7zbEXUVMwjP","fellow fellow","ดาวหางฮัลเลย์","Kicks Records",3,22,53,"763190"
21,"spotify:track:5nvdbRKg9fOixXotcZIQuF","Jeff Satur","ซ่อน(ไม่)หา","WM/Thailand",5,25,33,"680188"
22,"spotify:track:7ykcQ6Jx9Q6JbLGAazWuKS","FOURTH","ง้อ (ALRIGHT)","GMM Music Public Company Limited",22,26,2,"628705"
23,"spotify:track:2QV4JzbjMvgBRXsZHE0vW5","LITTLE JOHN","ฉันไม่ต้องการตัวเธอในตอนนี้","9 Arkkhan",23,31,3,"610974"
24,"spotify:track:1JxRZB6gjp3nsn2jUIaXMs","TAEYONG","TAP","SM Entertainment",5,29,28,"596892"
25,"spotify:track:08NGk13plUmQ5E5yjxIPIz","BUS","แค่น้องชาย (brother zone)","SONRAY MUSIC",10,21,14,"575634"
26,"spotify:track:4bjN59DRXFRxBE1g5ne6B1","Agust D","Haegeum","BIGHIT MUSIC",1,9,72,"570877"
27,"spotify:track:5N3hjp1WNayUPZrA8kJmJP","Sabrina Carpenter","Please Please Please","Island Records",21,28,13,"563842"
28,"spotify:track:01qFKNWq73UfEslI0GvumE","Jung Kook, Jack Harlow","3D (feat. Jack Harlow)","BIGHIT MUSIC",2,27,49,"552035"
29,"spotify:track:0PBTlQ84CBJF0tBnKGmQa6","V","FRI(END)S","BIGHIT MUSIC",1,30,25,"538552"
30,"spotify:track:2qSkIjg1o9h3YT9RAgYN75","Sabrina Carpenter","Espresso","Island Records",17,32,21,"535764"
31,"spotify:track:0zLFNFvbnPmWZfDewtyaVg","Three Man Down","ไม่ให้ไป","GMM Music Public Company Limited",22,35,12,"524101"
32,"spotify:track:4bnxMt1viexb85sAtVz1dA","MEYOU","วันนี้ปีที่แล้ว","GMM Music Public Company Limited",11,33,53,"521123"
33,"spotify:track:5BmF05GWZpmm5JZ5p3yMJr","Mirrr","กำแพงหัวใจ","What The Duck",15,34,55,"518634"
34,"spotify:track:28uUXmHx13AZ1nkl57vCwN","BOWKYLION","ส่วนต่าง (do it without me)","What The Duck",16,58,17,"496753"
35,"spotify:track:2kpVbauiG7Tcue6kZPKYNG","PUN","Goodbye","Universal Music (Thailand) Ltd.",10,36,32,"489029"
36,"spotify:track:7F9ptErLnyt0r4Q0azfqDG","Bedroom Audio","ไม่บอกเธอ","Bedroom Audio",36,38,26,"481687"
37,"spotify:track:5G2f63n7IPVPPjfNIGih7Q","Sabrina Carpenter","Taste","Island Records",37,82,2,"475548"
38,"spotify:track:17IcI8xMok8qFNhSPRufjo","NCT DREAM","Rains in Heaven","SM Entertainment",16,16,2,"474339"
39,"spotify:track:43eS61ezviPc61XDu6tRYR","guncharlie","เผื่อวันไหนเธอจะกลับมา","Kicks Records",9,43,25,"463286"
40,"spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW","The Weeknd, JENNIE, Lily-Rose Depp","One Of The Girls (with JENNIE, Lily Rose Depp)","XO / Republic Records",10,40,59,"463037"
41,"spotify:track:06DPpk0hUJEgpzl5cuWNI6","Polycat","เวลาเธอยิ้ม","Smallroom",35,47,303,"456600"
42,"spotify:track:13fTUwOsAtNtZtxAcBOtWy","มนัสวีร์","ความรู้สึกของตัวฉัน","9 Arkkhan - Music",23,50,37,"454628"
43,"spotify:track:5Ssjl0BJRFKtjxbgZlnoj9","NuNew","ฤดูของเธอ (Your Season)","Universal Music (Thailand) Ltd. Distributed Labels",43,57,4,"451553"
44,"spotify:track:7jGiXLzchqbDTW7WzSU7a3","YEW","ปล่อยดาว (Flaw)","YEW",11,45,47,"433997"
45,"spotify:track:0ZcyX8hFV1jdJNWOI8mMXF","YEW, LANDOKMAI","Summertime","YEW",3,56,126,"429340"
46,"spotify:track:0QzuaeCEEOV40Pn7IvKEny","Dhruv","double take","Little Worry/RCA Records",1,49,173,"426230"
47,"spotify:track:6rk1rGqpNXTeu7kVsB049F","PiXXiE","ติดฝน","Lit Entertainment",3,44,35,"424837"
48,"spotify:track:2CjNvED1BSLPG1jYENA0QS","Only Monday","จดจำ","GMM Music Public Company Limited",14,51,32,"424199"
49,"spotify:track:0GbWc31BXewOO7ZYRR9RVn","Whatcharawalee","ลูกอม","Tinnamou Music Score Co., Ltd.",49,70,128,"408155"
50,"spotify:track:30ho6wAl9w53sCtcqzHVMA","Saran, GTK","ใจพัง","SARAN",35,54,38,"407338"
51,"spotify:track:0D9lpJts3mXxe0fvovYUFv","AYLA's","จากตรงนี้ที่(เคย)สวยงาม [La La Bye]","WM/Thailand",10,37,85,"406126"
52,"spotify:track:3qMYr2bVu2HpSKrSJ2zj8K","Anatomy Rabbit","แอบหวัง","Anatomy Rabbit",17,48,148,"405159"
53,"spotify:track:1rNYuv63emsYt4Jjv8RlgJ","Mirrr","เจ้าของที่","What The Duck",10,55,130,"403833"
54,"spotify:track:6pTSm2Sw6fEEO4iKfOJqTL","Goy Arachaporn","จางหาย","Arachaporn Pokinpakorn",16,42,19,"400039"
55,"spotify:track:7jq0O5rfrzEIqNOsc7v9JT","First Anuwat, Saran","เดินมาส่ง - BYE","Marr",11,41,69,"396968"
56,"spotify:track:5glPFBAuA1C85tBcVWVzvO","Fujii Kaze","Michi Teyu Ku (Overflowing)","Universal Music LLC",11,46,21,"395006"
57,"spotify:track:3LWVXp636uLT356Rj08Jaz","Jimin","Be Mine","BIGHIT MUSIC",57,94,6,"393287"
58,"spotify:track:7gPJ0LnpLQOhqH1Gx13cwv","BUS","แค่ไหนแค่นั้น (NO MATTER WHAT)","SONRAY MUSIC",22,59,18,"389525"
59,"spotify:track:25n8diXqpb6LKyL0Dwzwoy","Saran, BlackHeart, Pondering","Promethazine","SARAN",52,52,99,"385985"
60,"spotify:track:1RIcNj56JKuH0WB9AyNARB","SPF","9 นาฬิกา","Mono Music",42,64,33,"376461"
61,"spotify:track:6z56u8jPSSroDFrJVD5cMf","Whatcharawalee","ร่มสีเทา","Tinnamou Music Score Co., Ltd.",55,61,204,"373050"
62,"spotify:track:6BqnE3hiqtywrLMJ3ulYDp","D Gerrard","รถไฟบนฟ้า","WM/Thailand",4,71,34,"371745"
63,"spotify:track:6rgF7lJWhf0jR5ZEJk3cY5","YENTED, BlackHeart, Williams","ที่รักใจเย็น","Yented",41,68,27,"369977"
64,"spotify:track:3pGNUEIlaUlCU8mXxKInzw","Agust D, NiiHWA","28 (feat. NiiHWA)","BIGHIT MUSIC",64,169,3,"365627"
65,"spotify:track:2ayGJpuQFrTlIYVQ8iNPY8","MILLI, Flower.far, GALCHANIE","SORRY","Yupp! Entertainment",28,66,10,"359957"
66,"spotify:track:2LCF0vtFyZ5BHaAU3KUSq2","เมนทอล","บุษบา","จอจาน ยอยักษ์ โปรดักชั่น",16,39,5,"359116"
67,"spotify:track:3S7oRCNWJkMNkqLMr88hpo","Silly Fools","ขี้หึง","GMM Music Public Company Limited",62,76,194,"358883"
68,"spotify:track:0MJ5wKsPEeihONNfugHGy7","HYBS","Tip Toe","JUICEY",24,73,63,"358553"
69,"spotify:track:2nRMW95dnOILirpjbksLTs","Jung Kook","Never Let Go","BIGHIT MUSIC",1,62,13,"354693"
70,"spotify:track:5Z0UnEtpLDQyYlWwgi8m9C","Hozier","Too Sweet","Rubyworks / Universal-Island Records Ltd",11,65,20,"350242"
71,"spotify:track:51ZQ1vr10ffzbwIjDCwqm4","Ariana Grande","we can't be friends (wait for your love)","Republic Records",19,77,26,"344604"
72,"spotify:track:2wgGM5bNyPTVI2d7KHmmRw","THE TOYS","จดหมาย","Toys",45,63,104,"339450"
73,"spotify:track:5SP4XIuwGjbA5xTEkTQq7E","MEYOU","อิจฉา","GMM Music Public Company Limited",11,69,40,"339295"
74,"spotify:track:55ODtfBjV76xqE5YfsuL2v","Jeff Satur","ลืมไปแล้วว่าลืมยังไง (Fade)","WM/Thailand",4,106,102,"338083"
75,"spotify:track:1BxfuPKGuaTgP7aM0Bbdwr","Taylor Swift","Cruel Summer","Taylor Swift",12,75,101,"336400"
76,"spotify:track:6PM9OBzgQbY7wAkPWBTl2V","Whatcharawalee","สถานีดวงจันทร์","Tinnamou Music Score Co., Ltd.",61,67,168,"336348"
77,"spotify:track:25K1tGmiprhsC8LXgOrNjM","PUN, URBOYTJ","BF","Universal Music (Thailand) Ltd.",56,60,5,"334329"
78,"spotify:track:1WbqdJzBawPmNVBL1tT7dK","Whal & Dolph","ดีใจรึเปล่า","What The Duck",11,79,29,"333979"
79,"spotify:track:4fAI0wdVepOCi4xRwj40z9","YEW","จะมอบความรัก","YEW",78,80,140,"331118"
80,"spotify:track:6JtHYZAi56uJEBc8iihR7j","No One Else","วันที่นาฬิกาของเราหมุนไปพร้อมกัน","Spicy Disc",80,130,2,"326355"
