rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:7x9aauaA9cu6tyfpHnqDLo","Jung Kook, Latto","Seven (feat. Latto)","BIGHIT MUSIC",1,1,14,"6960837"
2,"spotify:track:01qFKNWq73UfEslI0GvumE","Jung Kook, Jack Harlow","3D (feat. Jack Harlow)","BIGHIT MUSIC",2,2,3,"4302464"
3,"spotify:track:5h1BN75CEh8wdSwE1xrbSe","V","Slow Dancing","BIGHIT MUSIC",2,3,5,"2297339"
4,"spotify:track:7hU3IHwjX150XLoTVmjD0q","LISA","MONEY","YG Entertainment",1,5,110,"1442555"
5,"spotify:track:56wDFSIa9Tr7zbEXUVMwjP","fellow fellow","ดาวหางฮัลเลย์","Kicks Records",3,6,7,"1307177"
6,"spotify:track:69CrOS7vEHIrhC2ILyEi0s","JISOO","FLOWER","YG Entertainment",1,8,29,"1138883"
7,"spotify:track:7uQZVznj0uQOGC9KhV2Mg6","LISA","LALISA","YG Entertainment",1,7,107,"1131689"
8,"spotify:track:5EtiQveQFQy0R05hLVDyKv","NCT 127","Fact Check","SM Entertainment",4,4,2,"1016992"
9,"spotify:track:6gcuJpHu0Ey30D5WR76y98","JENNIE","You & Me","YG Entertainment",9,9,2,"770527"
10,"spotify:track:3Ua0m0YmEjrMi9XErKcNiR","Jimin","Like Crazy","BIGHIT MUSIC",1,11,30,"667554"
11,"spotify:track:0ZPjVmof45INEERgYfadtv","TOMORROW X TOGETHER","Chasing That Feeling","Republic Records - TXT",11,-1,1,"604034"
12,"spotify:track:2gAX00D7NOBKdcKbOXdpFR","TAEYONG","SHALALA","SM Entertainment",7,12,13,"555584"
13,"spotify:track:1BxfuPKGuaTgP7aM0Bbdwr","Taylor Swift","Cruel Summer","Taylor Swift",13,16,55,"528195"
14,"spotify:track:5Zlwu2g4rzTNfyu28L1bWv","NONT TANONT","รักแรก (First Love) [เพลงประกอบภาพยนตร์ รักแรกโคตรลืมยาก My Precious]","GMM Music Public Company Limited",4,13,22,"521026"
15,"spotify:track:3y5HhSSAyYGtOkP6mhKs6z","FREEHAND","ขอให้เธอใจดี","Freehand",12,15,13,"492643"
16,"spotify:track:42TLIkJ2kFSY0WlCBjqzhB","Percy, 4ourYou, GENA DESOUZA","Shall We","dhavision",3,14,11,"486605"
17,"spotify:track:5DMALWZOGyyc7noptzvF2j","sarah salola","ยินดี - เพลงประกอบละครมาตาลดา ช่อง 3","CHANDELIER MUSIC",10,22,15,"461652"
18,"spotify:track:3XCoEJvCYqTbM8bhples8N","Musketeers, Maiyarap","พิจารณา (Consider)","What The Duck",1,19,58,"452757"
19,"spotify:track:1mFpMoeZfkIqtqW2AfQ8ba","BLACKPINK","THE GIRLS (BLACKPINK THE GAME OST)","YG Entertainment",3,17,8,"444420"
20,"spotify:track:7GARzfC1mwhDuk4t9WOACq","j-hope","MORE","BIGHIT MUSIC",2,18,18,"438116"
21,"spotify:track:3MIVadmVbWGZR0VzNceGt1","QLER","ใจลอย","What The Duck",13,20,28,"437880"
22,"spotify:track:0Vz146N2GxkVJw4kSGXrNi","JENNIE","You & Me (Coachella ver.)","YG Entertainment",10,10,2,"435126"
23,"spotify:track:5OaXaynJZgklXEwzhouey5","Newery","กลิ่นดอกไม้","LiVE HiGH",2,21,39,"424149"
24,"spotify:track:0ZcyX8hFV1jdJNWOI8mMXF","YEW, LANDOKMAI","Summertime","YEW",3,23,80,"411931"
25,"spotify:track:4bjN59DRXFRxBE1g5ne6B1","Agust D","Haegeum","BIGHIT MUSIC",1,27,26,"406396"
26,"spotify:track:7BUHKcrvmr9WIAgEBkwukl","เรนิษรา","ผู้ถูกเลือกให้ผิดหวัง (ดอกไม้ฤดูหนาว)","Reinizra",1,26,47,"405701"
27,"spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW","The Weeknd, JENNIE, Lily-Rose Depp","One Of The Girls (with JENNIE, Lily Rose Depp)","XO / Republic Records",10,44,13,"403197"
28,"spotify:track:7KmY6wBpheP60rFEJPJBqN","DIDIxDADA","จังหวะตกหลุมรัก - Magic Moment","Lit Entertainment",10,25,29,"399300"
29,"spotify:track:56n3cbPJeypX5NyqgsmpnZ","Only Monday","บรรยากาศ","GMM Music Public Company Limited",19,24,18,"397176"
30,"spotify:track:47WfK6QKlLwIOxJaonJ3bA","bamm","ใครเพื่อนแก","Lit Entertainment",16,40,56,"394934"
31,"spotify:track:4Yg2lUUPVk9oqbR4ubQ6BU","No One Else","เธอคือกาแฟในตอนเช้า","Spicy Disc",31,37,13,"382343"
32,"spotify:track:03Yp2uEOtPGHQ6E9XSjmyv","Pop Pongkool, Da Endorphine","สลักจิต","GMM Music Public Company Limited",7,38,66,"375834"
33,"spotify:track:3vdZ30MzgeTe5PiJXEmqjr","Three Man Down, feat. ออม TELExTELEXs","ข้างกัน (City)","GMM Music Public Company Limited",15,28,119,"374452"
34,"spotify:track:3qMYr2bVu2HpSKrSJ2zj8K","Anatomy Rabbit","แอบหวัง","Anatomy Rabbit",17,36,102,"372205"
35,"spotify:track:1rNYuv63emsYt4Jjv8RlgJ","Mirrr","เจ้าของที่","What The Duck",10,34,84,"366113"
36,"spotify:track:38uarkAk3Y13onWxwj0MIq","Cocktail","ไม่เป็นรอง","GMM Music Public Company Limited",6,31,38,"365833"
37,"spotify:track:4rWdiOhPQVk4vKff04obZl","PURPEECH","อาจเป็นเพราะฉันเอง (me.)","MILK!",22,35,28,"363426"
38,"spotify:track:79S6mQUxOs8ANRmJTS7agU","LANDOKMAI","เพลงรักเพลงแรก - Blooming","What The Duck",38,70,9,"361145"
39,"spotify:track:5sdQOyqq2IDhvmx2lHOpwd","NewJeans","Super Shy","ADOR",6,32,15,"359516"
40,"spotify:track:1uJbdRLz38VTAXxhyXRC85","Lower Mansion","เพลงรักในวันลา","Lower Mansion",24,29,28,"359201"
41,"spotify:track:2uZ6hKHh0UjZMz0YKzCLT1","Cocktail","ลั่นทม (เพลงประกอบละคร หอมกลิ่นความรัก)","GMM Music Public Company Limited",16,42,9,"351283"
42,"spotify:track:60ZuPJ8kseTn6isqhyxpCi","NONT TANONT","โต๊ะริม","Loveis Entertainment",2,47,74,"350154"
43,"spotify:track:3Ry2KPewzbt43hiQPTnDTK","THEMOONWILLALWAYSBEWITHME","ซูลูปาก้า ตาปาเฮ้","Themoonwillalwaysbewithme",1,39,74,"349921"
44,"spotify:track:7jq0O5rfrzEIqNOsc7v9JT","First Anuwat, Saran","เดินมาส่ง - BYE","Marr",11,43,23,"342446"
45,"spotify:track:56y1jOTK0XSvJzVv9vHQBK","Doja Cat","Paint The Town Red","Kemosabe Records/RCA Records",17,30,8,"339490"
46,"spotify:track:0MJ5wKsPEeihONNfugHGy7","HYBS","Tip Toe","JUICEY",46,65,17,"339391"
47,"spotify:track:2RJ7Q3gHb6cOeNBioSARni","Safeplanet","ข้างกาย ( With You )","Safeplanet",12,45,91,"338866"
