rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:0v1x6rN6JHRapa03JElljE","BTS","Dynamite","BIGHIT MUSIC",1,-1,1,"772024"
2,"spotify:track:0nYZ6GR0fCPmxqjPOaPGjJ","Morvasu, TangBadVoice","Melbourne","What The Duck",1,1,6,"563593"
3,"spotify:track:6R9YzJHkfYoN6PianPhTdB","Mirrr","นิโคติน","Macrowave",1,4,30,"443481"
4,"spotify:track:4Cg2XGrrrczeZRPOnlAG67","Tilly Birds","คิด(แต่ไม่)ถึง (Same Page?)","GMM Music Public Company Limited",1,2,26,"431308"
5,"spotify:track:1ccwCCS7YSclzYibpK0DS4","Three Man Down","ฝนตกไหม","GMM Music Public Company Limited",1,3,41,"423110"
6,"spotify:track:5AMYykC6sdveY7NfwHNUm4","Ink Waruntorn","ลบไม่ได้ช่วยให้ลืม (Erase)","Boxx Music",3,5,7,"411555"
7,"spotify:track:1PnEuhdX2pFIQUAESQB4wm","Three Man Down","ฝันถึงแฟนเก่า","GMM Music Public Company Limited",1,6,11,"376490"
8,"spotify:track:1iK2nyld8wTLJv2dRIowSY","F.HERO, Tilly Birds","จำเก่ง (Slipped Your Mind)","What The Duck",6,8,10,"366261"
9,"spotify:track:0MejzQMW0yfpwfZwIjNaAH","SERIOUS BACON","พี่ๆ ตัดแว่นให้หน่อย","Boxx Music",7,7,5,"363050"
10,"spotify:track:0UAXp00Z2MKHnrFJCvcK7b","MILLI","สุดปัง","Yupp! Entertainment/88rising Music",10,20,2,"325594"
11,"spotify:track:3vAn0qZzdyuHamcrpkfiX3","BLACKPINK","How You Like That","YG Entertainment",1,9,9,"316636"
12,"spotify:track:31g3Ggm5v25C5yjczFwIn7","BOWKYLION","ยิ้มมา","What The Duck",10,10,3,"314394"
13,"spotify:track:6LQf6ErCI7vw7KGKRP11zP","GUNGUN","วาฬเกยตื้น","Gungun",2,11,24,"311738"
14,"spotify:track:3JvbGjNcSnAhNemVyvXqci","BOWKYLION","ลงใจ","What The Duck",1,12,40,"304395"
15,"spotify:track:5hE4Yf2aMTogguHuG41zEL","NaNa","โลมาไม่ใช่ปลา","Nadao Music",13,13,6,"296389"
16,"spotify:track:3EMXuZ7n0lgQSNSsVk5d3n","Zom Marie","หรือฉันคิดไปเอง","Spicy Disc",7,14,24,"292525"
17,"spotify:track:3IPtnAYykrWz9EPjPWx2D7","ROOFTOP, AUTTA","คนเราจะแอบรักใครสักคนได้นานแค่ไหน","Spicy Disc",10,15,23,"290858"
18,"spotify:track:5umkeJySqBIhm2uYGjidMT","BOWKYLION","คงคา","What The Duck",5,16,11,"279295"
19,"spotify:track:4Tp1SRCTJ6LO8XA3i9vuAT","GAVIN:D","A Rocket to the Moon","Gavin D",9,19,41,"276134"
20,"spotify:track:4ecVWqbtW6phQGpZMAyqIU","ITZY","Not Shy","Republic Records - ITZY",20,50,2,"267928"
