rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:3vAn0qZzdyuHamcrpkfiX3","BLACKPINK","How You Like That","YG Entertainment",1,-1,1,"1443196"
2,"spotify:track:4Cg2XGrrrczeZRPOnlAG67","Tilly Birds","คิด(แต่ไม่)ถึง (Same Page?)","GMM Music Public Company Limited",1,2,18,"432786"
3,"spotify:track:1PnEuhdX2pFIQUAESQB4wm","Three Man Down","ฝันถึงแฟนเก่า","GMM Music Public Company Limited",1,1,3,"430637"
4,"spotify:track:6R9YzJHkfYoN6PianPhTdB","Mirrr","นิโคติน","Macrowave",1,4,22,"371285"
5,"spotify:track:1ccwCCS7YSclzYibpK0DS4","Three Man Down","ฝนตกไหม","GMM Music Public Company Limited",1,3,33,"364695"
6,"spotify:track:1iK2nyld8wTLJv2dRIowSY","F.HERO, Tilly Birds","จำเก่ง (Slipped Your Mind)","What The Duck",6,6,2,"351552"
7,"spotify:track:6LQf6ErCI7vw7KGKRP11zP","GUNGUN","วาฬเกยตื้น","Gungun",2,5,16,"335242"
8,"spotify:track:1IWNylpZ477gIVUDpJL66u","Lady Gaga, BLACKPINK","Sour Candy (with BLACKPINK)","Interscope",1,13,6,"304617"
9,"spotify:track:3EMXuZ7n0lgQSNSsVk5d3n","Zom Marie","หรือฉันคิดไปเอง","Spicy Disc",7,8,16,"292135"
10,"spotify:track:3JvbGjNcSnAhNemVyvXqci","BOWKYLION","ลงใจ","What The Duck",1,7,32,"285383"
11,"spotify:track:5umkeJySqBIhm2uYGjidMT","BOWKYLION","คงคา","What The Duck",5,9,3,"283683"
12,"spotify:track:4HBZA5flZLE435QTztThqH","Ariana Grande, Justin Bieber","Stuck with U (with Justin Bieber)","Ariana Grande & Justin Bieber ""Stuck With U""- Charity",5,11,8,"243448"
13,"spotify:track:4r3UvwePMdXPJrqFautgTq","SCRUBB","ใกล้","Black Sheep",6,10,53,"242181"
14,"spotify:track:6d3b5akoUqISvcGAdZwA7x","BOWKYLION","คิดถึงแต่","What The Duck",6,12,16,"231957"
15,"spotify:track:3IPtnAYykrWz9EPjPWx2D7","ROOFTOP, AUTTA","คนเราจะแอบรักใครสักคนได้นานแค่ไหน","Spicy Disc",10,15,15,"228180"
16,"spotify:track:22LAwLoDA5b4AaGSkg6bKW","Lil Mosey","Blueberry Faygo","Mogul Vision/Interscope Records",9,16,19,"222071"
