rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:3crZQarcOagdupRZNzRGWe","Tilly Birds","ถ้าเราเจอกันอีก (Until Then)","GMM Music Public Company Limited",1,1,21,"401300"
2,"spotify:track:2MnVrkbwL6ViB7q4NI7oVK","ZENTYARB, PUNYARB, LAZYLOXY","ฉบับปรับปรุง","Digital LUV",2,2,16,"323288"
3,"spotify:track:0dcnrLo8s1rhjm8euGjI4n","TREASURE","DARARI","YG Entertainment",1,3,10,"315456"
4,"spotify:track:3imt8APLtyXVGsLZM362nA","Paper Planes, Moon","เสแสร้ง (Pretend)","GMM Music Public Company Limited",4,4,6,"297587"
5,"spotify:track:2bGK8OZkr2IH4XHFMWS3CZ","Stamp, Violette Wautier","ถ้าเธอ feat. Violette Wautier","123Records",1,5,13,"292207"
6,"spotify:track:6MjLHdROTcaU22k7B6gxR6","NONT TANONT","พิง (เพลงประกอบละคร กระเช้าสีดา)","GMM Music Public Company Limited",2,6,29,"287935"
7,"spotify:track:2m6Ko3CY1qXNNja8AlugNc","Troye Sivan","Angel Baby","EMI Recorded Music Australia Pty Ltd",7,27,32,"286846"
8,"spotify:track:3BV2YcwoVRxK4dXxyaHpZU","Patrickananda","Lavender","WM/Thailand",1,9,24,"264129"
9,"spotify:track:2oBMZYteeO8DyXV9gDx6Za","Red Velvet","Feel My Rhythm","SM Entertainment",1,7,5,"261126"
10,"spotify:track:1rNYuv63emsYt4Jjv8RlgJ","Mirrr","เจ้าของที่","What The Duck",10,11,6,"253202"
11,"spotify:track:315ar0QJiyciYkdVJUGA3w","No One Else","ต่อจากนี้เพลงรักทุกเพลงจะเป็นของเธอเท่านั้น","Spicy Disc",1,10,26,"253183"
12,"spotify:track:1CfKHIQhgKrUMAkj4VwI4J","MILLI, mints","17 นาที (feat. mints)","Yupp! Entertainment/88rising Music",4,15,9,"251664"
13,"spotify:track:0Q5VnK2DYzRyfqQRJuUtvi","IVE","LOVE DIVE","STARSHIP Entertainment",8,8,3,"249982"
14,"spotify:track:63VOJDNJ3a5dve74kzWVcF","Patrickananda","คนไกล","WM/Thailand",3,14,91,"242987"
15,"spotify:track:3Js0tYhiLhVXHskoOF0jLh","BOWKYLION","บานปลาย (best wishes)","What The Duck",4,13,22,"240884"
16,"spotify:track:1XVQu6SXMMEJ3nc9BOGhgk","88rising, BIBI, MILLI","The Weekend - MILLI Remix","88rising Music",11,46,13,"238426"
17,"spotify:track:2qKXdSbREFW4Py3i7leW0r","Tattoo Colour, D Gerrard","SuperCarCare","Smallroom",5,12,8,"235824"
18,"spotify:track:6SaADaULbCkQ2NZPYD9vaF","Only Monday","ได้แต่นึกถึง","GMM Music Public Company Limited",15,17,24,"232755"
19,"spotify:track:1ecud9LC1clhcuhjLIyyMB","Blackbeans","Wish","Blackbeans",8,16,76,"231065"
20,"spotify:track:1pFNuRW1pWWrDvw3d6HFfR","Praesun","ใจหายอ่ะ สงสัยอยู่ที่เธอ - AirTag","kiddo records",20,26,4,"216985"
21,"spotify:track:3YN1Qgpgt5xVurl2mUFA4y","Tilly Birds, MILLI","เพื่อนเล่น ไม่เล่นเพื่อน (Just Being Friendly)","GMM Music Public Company Limited",1,18,52,"216716"
22,"spotify:track:7MxhdBolnOFvWu4WMURsX5","BOWKYLION","ทราบแล้วเปลี่ยน - attention please","What The Duck",7,20,5,"198130"
23,"spotify:track:52h8p62Jx8KzQynM6heq7n","Urworld","Sunkissed","Urworld",1,22,58,"188462"
24,"spotify:track:4LRPiXqCikLlN15c3yImP7","Harry Styles","As It Was","Columbia",24,54,3,"188150"
25,"spotify:track:0QzuaeCEEOV40Pn7IvKEny","Dhruv","double take","Little Worry/RCA Records",1,32,49,"187787"
26,"spotify:track:0gEewSHZqPiNQa9DqeeUXj","4EVE","วัดปะหล่ะ? (TEST ME)","TPOP INCORPORATION Co.,Ltd.",2,23,56,"185478"
27,"spotify:track:4rDCI4NQEBQrfTFN5epRYU","THE TOYS","อาหมวยหาย (阿妹走 / Chinese Girl)","What The Duck",8,24,12,"184736"
28,"spotify:track:15Xn4r9FY3725iHIfyq5hE","PUNYARB","คำถาม","YARBCREW",5,28,30,"184215"
29,"spotify:track:4aDz9NTsLULSvewSLg8lih","BELL WARISARA","เอาปากกามาวง","Home Run Music",4,25,22,"182716"
30,"spotify:track:68HocO7fx9z0MgDU0ZPHro","NIKI","Every Summertime","MARVEL/Hollywood Records, Inc./Interscope Records",8,44,18,"180977"
31,"spotify:track:0IGUXY4JbK18bu9oD4mPIm","(G)I-DLE","TOMBOY","Cube Entertainment",12,21,6,"179733"
32,"spotify:track:1M2XakpRDkxjiuCirVPD8c","THE TOYS","เมะ","What The Duck",1,29,35,"179142"
33,"spotify:track:2EPMa8Jm1h5XRH4jwf8yK9","Dept","คงต้องบอกลาแล้ว","Smallroom",30,30,2,"178110"
34,"spotify:track:5PjdY0CKGZdEuoNab3yDmX","The Kid LAROI, Justin Bieber","STAY (with Justin Bieber)","Columbia",1,36,41,"176145"
35,"spotify:track:27qlKjzLoCOzltggfY8FPy","URBOYTJ","เป็นได้ทุกอย่าง","UrboyTJ",7,33,17,"175549"
36,"spotify:track:7EtCnq7brD1RU8ldqKWB0I","Ink Waruntorn","กลับก่อนนะ (GOODBYE)","Boxx Music",7,31,12,"175296"
37,"spotify:track:0AQkjLgo2ATGnv8EO2xKyJ","SLAPKISS","แฟนเก่าคนโปรด (My Fav Ex)","Loveis Entertainment",6,35,37,"171915"
38,"spotify:track:7xNCacksfUkYXsXuSW4vNF","salem ilese, TOMORROW X TOGETHER, Alan Walker","PS5","10K Projects",11,34,8,"171607"
39,"spotify:track:2LBqCSwhJGcFQeTHMVGwy3","The Weeknd","Die For You","Universal Republic Records",13,42,38,"170113"
40,"spotify:track:4OHu1M6xtQLkgTSao8nYS3","SAMBLACK","ไม่ยินดี","Warmlight",6,37,40,"169584"
41,"spotify:track:5l3HFThm3Xlv8c9mmiTUgT","Patrickananda","จันทร์อังคารพุธพฤหัสศุกร์เสาร์อาทิตย์ (Everyday)","WM/Thailand",7,38,44,"168129"
42,"spotify:track:08OtCoRVu0sHp8dmCddtvg","Waii, Koen","หากเธอเคยรักใคร (IF YOU LOVE)","Aoftion Music",19,39,15,"167509"
43,"spotify:track:03Pc18Z9L1n2LcyBb6SKZ1","BlackHeart, 2TFLOW","ฟีโรโมน","BlackHeart",24,40,14,"164789"
44,"spotify:track:5elW2CKSoqjYoJ32AGDxf1","ENHYPEN","Polaroid Love","BELIFT LAB",5,41,15,"163237"
45,"spotify:track:126PlW2V73OM9n1s1zOKW9","Violette Wautier","ตั้งแต่มีเธอฉันมีความสุข (This Time)","Universal Music (Thailand) Ltd.",16,43,35,"159168"
46,"spotify:track:3TSLqZssCoCdDlMhCJ08XW","BIGBANG","Still Life","YG Entertainment",18,19,3,"158636"
47,"spotify:track:7hU3IHwjX150XLoTVmjD0q","LISA","MONEY","YG Entertainment",1,47,32,"158369"
48,"spotify:track:3kVApGWaoR48GzDagnY55b","Three Man Down","ถ้าเธอรักฉันจริง","GMM Music Public Company Limited",1,48,71,"157847"
49,"spotify:track:0GEfa5zT6C6ryDExkiJ2Zh","PP Krit","I'll Do It How You Like It","Nadao Music",6,45,11,"151223"
50,"spotify:track:0b60FpB5Z8zm829xnET7t3","SERIOUS BACON","ไม่พิเศษ","Boxx Music",19,49,7,"149889"
51,"spotify:track:4KRH5emKl7a7Qo1nqmWFKb","PAPER","ท้องฟ้า","We Are Zoom",39,51,22,"141316"
52,"spotify:track:0JStm1Ns9Ya2zQhbqMDYEU","Tilly Birds","คิด(แต่ไม่)ถึง (Same Page?)","GMM Music Public Company Limited",1,50,112,"133378"
53,"spotify:track:4fouWK6XVHhzl78KzQ1UjL","GAYLE","abcdefu","Atlantic/Arthouse Records",10,55,22,"128307"
54,"spotify:track:0mqvwTYkebOqQs5cxZzRqN","Jaonaay, Juné","แปะหัวใจ (14th Feb)","Jaymidi",2,59,61,"122959"
55,"spotify:track:3r7Wk2nT2Vwlnb7xDI4pnE","Billkin, PP Krit","รู้งี้เป็นแฟนกันตั้งนานแล้ว (Safe Zone) - From แปลรักฉันด้วยใจเธอ Part 2","Nadao Music",2,53,51,"122273"
56,"spotify:track:02MWAaffLxlfxAUY7c5dvx","Glass Animals","Heat Waves","Polydor Records",35,60,32,"117532"
57,"spotify:track:0B1RbM8oFqL2LTsY3axKpt","Mirrr","ดอกไม้ไฟ","What The Duck",15,63,59,"115757"
58,"spotify:track:3afkJSKX0EAMsJXTZnDXXJ","Troye Sivan","Strawberries & Cigarettes","EMI Recorded Music Australia Pty Ltd",8,66,194,"115204"
59,"spotify:track:27OEf7iSIOJ14txp16xweP","Dept","ลา ลา ลา","Smallroom",56,56,10,"114960"
60,"spotify:track:1mWdTewIgB3gtBM3TOSFhB","BTS","Butter","BIGHIT MUSIC",1,57,48,"114854"
61,"spotify:track:5q3LwAHTqo9d3rET2EA9Nq","88rising, BIBI","The Weekend","88rising Music",7,150,17,"114530"
62,"spotify:track:2eAvDnpXP5W0cVtiI0PUxV","Ruth B.","Dandelions","Columbia",58,64,14,"114067"
63,"spotify:track:2SLwbpExuoBDZBpjfefCtV","The Weeknd","Out of Time","XO / Republic Records",49,62,8,"113344"
64,"spotify:track:4UbwSZD8MYj18GFk25Eyr3","DOM","แฟนกัน 1 Day (One day with you)","TPOP INCORPORATION Co.,Ltd.",64,67,5,"108551"
65,"spotify:track:1iK2nyld8wTLJv2dRIowSY","F.HERO, Tilly Birds","จำเก่ง (Slipped Your Mind)","What The Duck",6,61,96,"108101"
66,"spotify:track:4iJyoBOLtHqaGxP12qzhQI","Justin Bieber, Daniel Caesar, Giveon","Peaches (feat. Daniel Caesar & Giveon)","RBMG/Def Jam",1,73,57,"105626"
